date,commune,lat,lon,precipitation,temperature_mean,humidity_mean,pressure_mean,temperature,humidity,pressure,soil_moisture,elevation,slope,distance_to_river,in_flood_plain,depression_depth,drainage_density,drainage_state,drainage_coverage,blocked_drainage_pct,impermeable_surface,building_density,population_density,groundwater_level,runoff_coefficient,infiltration_rate,soil_permeability,vegetation_cover,ndvi_avg,informal_settlement_pct,poverty_index,flood_preparedness,antecedent_precip_3d,antecedent_precip_7d,antecedent_precip_14d,soil_saturation_index,flood_occurred,flood_severity
2024-01-19,Commune V,12.5989,-8.0508,0.0,25.7,20.0,1012.0,25.7,20.0,1012.0,0.2624725472965036,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-20,Commune V,12.5989,-8.0508,0.0,26.1,14.0,1012.1,26.1,14.0,1012.1,0.26996140964696635,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-21,Commune V,12.5989,-8.0508,0.0,27.8,21.0,1013.0,27.8,21.0,1013.0,0.37460919993003433,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-22,Commune V,12.5989,-8.0508,0.0,28.4,23.0,1013.8,28.4,23.0,1013.8,0.23624392858724766,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-23,Commune V,12.5989,-8.0508,0.0,27.5,27.0,1013.3,27.5,27.0,1013.3,0.2341119552991302,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-24,Commune V,12.5989,-8.0508,0.0,26.3,25.0,1013.9,26.3,25.0,1013.9,0.2558289256006232,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-25,Commune V,12.5989,-8.0508,0.0,26.9,19.0,1014.0,26.9,19.0,1014.0,0.30357579677905194,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-26,Commune V,12.5989,-8.0508,0.0,26.8,35.0,1014.2,26.8,35.0,1014.2,0.17467329849048002,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-27,Commune V,12.5989,-8.0508,0.0,25.7,34.0,1014.0,25.7,34.0,1014.0,0.15172220542617473,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-28,Commune V,12.5989,-8.0508,0.0,25.5,32.0,1013.9,25.5,32.0,1013.9,0.22064423646899262,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-29,Commune V,12.5989,-8.0508,0.0,26.5,28.0,1013.4,26.5,28.0,1013.4,0.16830385204703563,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-30,Commune V,12.5989,-8.0508,0.0,27.0,34.0,1012.6,27.0,34.0,1012.6,0.2287584326237181,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-31,Commune V,12.5989,-8.0508,0.0,27.6,33.0,1013.0,27.6,33.0,1013.0,0.2751249848064645,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-01,Commune V,12.5989,-8.0508,0.0,28.3,19.0,1014.2,28.3,19.0,1014.2,0.20546255682238682,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-02,Commune V,12.5989,-8.0508,0.0,26.7,19.0,1014.0,26.7,19.0,1014.0,0.17865867116093287,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-03,Commune V,12.5989,-8.0508,0.0,27.2,16.0,1012.5,27.2,16.0,1012.5,0.2534668580857674,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-04,Commune V,12.5989,-8.0508,0.0,27.8,16.0,1012.2,27.8,16.0,1012.2,0.2931271742307585,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-05,Commune V,12.5989,-8.0508,0.0,28.5,13.0,1013.6,28.5,13.0,1013.6,0.16525132807416937,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-06,Commune V,12.5989,-8.0508,0.0,27.7,13.0,1014.4,27.7,13.0,1014.4,0.2910116199152992,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-07,Commune V,12.5989,-8.0508,0.0,27.7,14.0,1014.5,27.7,14.0,1014.5,0.2908653101869163,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-08,Commune V,12.5989,-8.0508,0.0,29.5,16.0,1013.0,29.5,16.0,1013.0,0.2977042551078314,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-09,Commune V,12.5989,-8.0508,0.0,29.6,23.0,1011.7,29.6,23.0,1011.7,0.31092401074358433,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-10,Commune V,12.5989,-8.0508,0.0,27.7,34.0,1011.2,27.7,34.0,1011.2,0.3601006962329808,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-11,Commune V,12.5989,-8.0508,0.0,27.5,29.0,1009.9,27.5,29.0,1009.9,0.23219539756904725,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-12,Commune V,12.5989,-8.0508,0.0,28.6,36.0,1009.9,28.6,36.0,1009.9,0.2554785790038929,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-13,Commune V,12.5989,-8.0508,0.0,29.2,37.0,1010.7,29.2,37.0,1010.7,0.22917807833759873,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-14,Commune V,12.5989,-8.0508,0.0,30.4,17.0,1010.8,30.4,17.0,1010.8,0.25009884223779055,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-15,Commune V,12.5989,-8.0508,0.0,32.3,16.0,1010.6,32.3,16.0,1010.6,0.3266436677818156,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-16,Commune V,12.5989,-8.0508,0.0,32.2,17.0,1009.6,32.2,17.0,1009.6,0.18274927580346656,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-17,Commune V,12.5989,-8.0508,0.0,31.5,28.0,1009.9,31.5,28.0,1009.9,0.2069475163917212,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-18,Commune V,12.5989,-8.0508,0.0,30.4,31.0,1009.6,30.4,31.0,1009.6,0.3188590468252281,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-19,Commune V,12.5989,-8.0508,0.0,30.8,14.0,1010.1,30.8,14.0,1010.1,0.3010018253451045,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-20,Commune V,12.5989,-8.0508,0.0,28.5,18.0,1010.0,28.5,18.0,1010.0,0.2318434176591461,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-21,Commune V,12.5989,-8.0508,0.0,27.7,20.0,1009.6,27.7,20.0,1009.6,0.292720100056036,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-22,Commune V,12.5989,-8.0508,0.0,27.4,19.0,1010.0,27.4,19.0,1010.0,0.26706079212460165,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-23,Commune V,12.5989,-8.0508,0.0,26.5,24.0,1011.0,26.5,24.0,1011.0,0.3250137304500494,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-24,Commune V,12.5989,-8.0508,0.0,25.9,26.0,1011.3,25.9,26.0,1011.3,0.25372547969133863,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-25,Commune V,12.5989,-8.0508,0.0,27.4,16.0,1010.9,27.4,16.0,1010.9,0.3012816056936291,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-26,Commune V,12.5989,-8.0508,0.0,30.1,28.0,1008.7,30.1,28.0,1008.7,0.38210059552463105,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-27,Commune V,12.5989,-8.0508,0.0,29.9,31.0,1007.7,29.9,31.0,1007.7,0.27990495775237334,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-28,Commune V,12.5989,-8.0508,0.0,32.2,19.0,1007.6,32.2,19.0,1007.6,0.2524664082897422,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-29,Commune V,12.5989,-8.0508,0.0,31.7,18.0,1008.0,31.7,18.0,1008.0,0.28612234926104896,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-01,Commune V,12.5989,-8.0508,0.0,29.9,17.0,1008.0,29.9,17.0,1008.0,0.23173595708980577,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-02,Commune V,12.5989,-8.0508,0.0,31.1,22.0,1008.4,31.1,22.0,1008.4,0.3693983852762366,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-03,Commune V,12.5989,-8.0508,0.0,31.4,20.0,1008.9,31.4,20.0,1008.9,0.25900355188479907,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-04,Commune V,12.5989,-8.0508,0.0,30.7,27.0,1009.7,30.7,27.0,1009.7,0.23635333398872435,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-05,Commune V,12.5989,-8.0508,0.0,32.7,12.0,1009.1,32.7,12.0,1009.1,0.2082155497489982,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-06,Commune V,12.5989,-8.0508,0.0,32.4,17.0,1009.2,32.4,17.0,1009.2,0.3048610095803219,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-07,Commune V,12.5989,-8.0508,0.0,32.2,17.0,1008.8,32.2,17.0,1008.8,0.29335937064138695,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-08,Commune V,12.5989,-8.0508,0.0,31.2,31.0,1008.1,31.2,31.0,1008.1,0.22513228142929534,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-09,Commune V,12.5989,-8.0508,0.0,32.3,34.0,1007.6,32.3,34.0,1007.6,0.27882256725612115,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-10,Commune V,12.5989,-8.0508,0.0,32.2,30.0,1007.7,32.2,30.0,1007.7,0.17457220158935716,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-11,Commune V,12.5989,-8.0508,0.0,33.8,16.0,1008.7,33.8,16.0,1008.7,0.25924852875365784,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-12,Commune V,12.5989,-8.0508,0.0,32.9,25.0,1010.1,32.9,25.0,1010.1,0.2726378176038347,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-13,Commune V,12.5989,-8.0508,0.0,32.6,26.0,1008.9,32.6,26.0,1008.9,0.33536649047796113,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-14,Commune V,12.5989,-8.0508,0.0,32.9,17.0,1008.5,32.9,17.0,1008.5,0.21145905986356553,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-15,Commune V,12.5989,-8.0508,0.0,33.0,22.0,1008.5,33.0,22.0,1008.5,0.18608236855988378,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-16,Commune V,12.5989,-8.0508,0.0,33.4,17.0,1008.0,33.4,17.0,1008.0,0.20522860195374792,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-17,Commune V,12.5989,-8.0508,0.0,31.8,16.0,1007.5,31.8,16.0,1007.5,0.18317157498425402,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-18,Commune V,12.5989,-8.0508,0.0,31.8,23.0,1006.0,31.8,23.0,1006.0,0.3168328678879492,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-19,Commune V,12.5989,-8.0508,0.0,33.9,24.0,1004.3,33.9,24.0,1004.3,0.32743196475120184,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-20,Commune V,12.5989,-8.0508,0.0,33.4,31.0,1004.4,33.4,31.0,1004.4,0.26601082889744143,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-21,Commune V,12.5989,-8.0508,0.0,33.7,40.0,1005.8,33.7,40.0,1005.8,0.3110647472842574,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-22,Commune V,12.5989,-8.0508,0.0,32.8,38.0,1005.6,32.8,38.0,1005.6,0.2566979190290118,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-23,Commune V,12.5989,-8.0508,0.0,32.4,36.0,1005.5,32.4,36.0,1005.5,0.24524441761496169,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-24,Commune V,12.5989,-8.0508,0.0,32.4,25.0,1007.2,32.4,25.0,1007.2,0.23334811904731192,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-25,Commune V,12.5989,-8.0508,0.0,33.2,18.0,1007.9,33.2,18.0,1007.9,0.23448045043112173,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-26,Commune V,12.5989,-8.0508,0.0,32.9,25.0,1007.9,32.9,25.0,1007.9,0.17260992218454843,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-27,Commune V,12.5989,-8.0508,0.0,33.5,31.0,1007.6,33.5,31.0,1007.6,0.26321273818036695,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-28,Commune V,12.5989,-8.0508,0.0,35.4,20.0,1007.4,35.4,20.0,1007.4,0.2479833044892978,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-29,Commune V,12.5989,-8.0508,0.0,35.3,23.0,1007.4,35.3,23.0,1007.4,0.2872680362038938,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-30,Commune V,12.5989,-8.0508,0.0,34.6,26.0,1005.7,34.6,26.0,1005.7,0.2546761748219305,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-03-31,Commune V,12.5989,-8.0508,0.0,35.9,36.0,1006.0,35.9,36.0,1006.0,0.2418648149215454,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-04-01,Commune V,12.5989,-8.0508,0.0,35.7,31.0,1006.4,35.7,31.0,1006.4,0.20644034849961845,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-04-02,Commune V,12.5989,-8.0508,0.0,35.8,39.0,1006.3,35.8,39.0,1006.3,0.2536076618410881,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-04-03,Commune V,12.5989,-8.0508,0.0,36.0,36.0,1004.0,36.0,36.0,1004.0,0.2869118615408081,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0,0.0
2024-04-04,Commune V,12.5989,-8.0508,1.2,36.2,33.0,1003.5,36.2,33.0,1003.5,0.20283305044580702,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,1.2,1.2000000000000053,1.2,0.006,0,0.0
2024-04-05,Commune V,12.5989,-8.0508,0.0,33.1,49.0,1005.0,33.1,49.0,1005.0,0.264373687684037,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,1.2,1.2000000000000053,1.2,0.006,0,0.0
2024-04-06,Commune V,12.5989,-8.0508,0.0,33.3,44.0,1006.4,33.3,44.0,1006.4,0.27165214757647427,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,1.2,1.2000000000000053,1.2,0.006,0,0.0
2024-04-07,Commune V,12.5989,-8.0508,0.0,32.9,39.0,1008.1,32.9,39.0,1008.1,0.22409676081908686,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,1.2000000000000053,1.2,0.006,0,0.0
2024-04-08,Commune V,12.5989,-8.0508,0.0,34.5,43.0,1005.9,34.5,43.0,1005.9,0.23060718475460004,322.0,1.0,300.0,1.0,1.5,2.0,1.0,25.0,55.0,55.0,45.0,12500.0,4.0,0.9,8.0,1.0,8.0,0.15,60.0,70.0,1.0,0.0,1.2000000000000053,1.2,0.006,0,0.0
